page_no,line,is_paragraph_end,is_heading,is_header,is_footer,is_bullet_head,is_bullet_body,is_image_caption,is_table_caption,is_table_content,is_toc,is_toc_heading,is_page_no,is_doc_title,pdf_attribute
8,Coronaviruses genome and subgenome encode six open reading frames (ORFs) (31).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('Coronaviruses genome and subgenome encode six open reading frames (ORFs) (31).', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 756.168, 526.3960000000001, 767.076), True, False, 8, 841.92, 595.32)"
8,"The  majority  of  the  5'  end  is  occupied  by  ORF1a/b,  which  produces  16  nsps.  The  two",0,0,0,0,0,0,0,0,0,0,0,0,0,"(""The  majority  of  the  5'  end  is  occupied  by  ORF1a/b,  which  produces  16  nsps.  The  two"", 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 741.028, 526.3960000000001, 751.936), True, False, 8, 841.92, 595.32)"
8,"polyproteins,  pp1a  and  pp1ab,  are  initially  produced  from  ORF1a/b  by  a  -1  frameshift",0,0,0,0,0,0,0,0,0,0,0,0,0,"('polyproteins,  pp1a  and  pp1ab,  are  initially  produced  from  ORF1a/b  by  a  -1  frameshift', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 725.788, 526.3960000000001, 736.696), True, False, 8, 841.92, 595.32)"
8,between  ORF1a  and  ORF1b  (32).  The  viral  encoded  proteases  cleave  polyproteins  into,0,0,0,0,0,0,0,0,0,0,0,0,0,"('between  ORF1a  and  ORF1b  (32).  The  viral  encoded  proteases  cleave  polyproteins  into', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 710.668, 526.366, 721.576), True, False, 8, 841.92, 595.32)"
8,"individual  nsps  [Main  protease  (Mpro),  chymotrypsin-like  protease  (3CLpro),  and  papain-",0,0,0,0,0,0,0,0,0,0,0,0,0,"('individual  nsps  [Main  protease  (Mpro),  chymotrypsin-like  protease  (3CLpro),  and  papain-', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 695.428, 523.336, 706.336), True, False, 8, 841.92, 595.32)"
8,"like  protease  (PLPs)]  (42).  The  SARS-CoV-2  also  encodes  these  nsps,  and  their  functions",0,0,0,0,0,0,0,0,0,0,0,0,0,"('like  protease  (PLPs)]  (42).  The  SARS-CoV-2  also  encodes  these  nsps,  and  their  functions', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 680.308, 526.318, 691.216), True, False, 8, 841.92, 595.32)"
8,"have  been  elucidated  recently  (31).  Remarkably,  a  difference  between  SARS-CoV-2  and",0,0,0,0,0,0,0,0,0,0,0,0,0,"('have  been  elucidated  recently  (31).  Remarkably,  a  difference  between  SARS-CoV-2  and', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 665.068, 526.42, 675.976), True, False, 8, 841.92, 595.32)"
8,other CoVsis the identification of a novel short putative protein within ORF3 band a secreted,0,0,0,0,0,0,0,0,0,0,0,0,0,"('other CoVsis the identification of a novel short putative protein within ORF3 band a secreted', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 649.948, 526.36, 660.856), True, False, 8, 841.92, 595.32)"
8,protein with an alpha helix and beta-sheet with six strands encoded by the ORF8 (31).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('protein with an alpha helix and beta-sheet with six strands encoded by the ORF8 (31).', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 634.708, 488.02, 645.616), True, False, 8, 841.92, 595.32)"
8,"Coronaviruses  encode  four  major  structural  proteins,  namely  Spike  (S),  Membrane",0,0,0,0,0,0,0,0,0,0,0,0,0,"('Coronaviruses  encode  four  major  structural  proteins,  namely  Spike  (S),  Membrane', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 613.588, 526.318, 624.496), True, False, 8, 841.92, 595.32)"
8,"(M), Envelope (E), and Nucleocapsid (N), which are described in detail as below.",0,0,0,0,0,0,0,0,0,0,0,0,0,"('(M), Envelope (E), and Nucleocapsid (N), which are described in detail as below.', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 598.3480000000001, 467.02, 609.2560000000001), True, False, 8, 841.92, 595.32)"
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 577.2280000000001, 75.024, 587.9440000000001), True, False, 8, 841.92, 595.32)"
8,Spike glycoprotein 'S',0,0,0,0,0,0,0,0,0,0,0,0,0,"(""Spike glycoprotein 'S'"", 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 561.958, 188.42, 572.674), True, False, 8, 841.92, 595.32)"
8,Coronavirus S protein is a large multifunctional class I viral transmembrane protein.,0,0,0,0,0,0,0,0,0,0,0,0,0,"('Coronavirus S protein is a large multifunctional class I viral transmembrane protein.', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 540.838, 526.088, 551.746), True, False, 8, 841.92, 595.32)"
8,"The size of this abundant S protein varies from 1160 amino acids (IBV, Infectious Bronchitis",0,0,0,0,0,0,0,0,0,0,0,0,0,"('The size of this abundant S protein varies from 1160 amino acids (IBV, Infectious Bronchitis', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 525.5980000000001, 526.246, 536.5060000000001), True, False, 8, 841.92, 595.32)"
8,"Virus in poultry) to 1400 amino acids (FCoV, Feline Coronavirus) (43). It lies as a trimer on",0,0,0,0,0,0,0,0,0,0,0,0,0,"('Virus in poultry) to 1400 amino acids (FCoV, Feline Coronavirus) (43). It lies as a trimer on', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 510.47800000000007, 526.318, 521.3860000000001), True, False, 8, 841.92, 595.32)"
8,"the  virion  surface,  giving  the  virion  a  'corona'  or  crown-like  appearance.  Functionally  it  is",0,0,0,0,0,0,0,0,0,0,0,0,0,"(""the  virion  surface,  giving  the  virion  a  'corona'  or  crown-like  appearance.  Functionally  it  is"", 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 495.238, 526.384, 506.14599999999996), True, False, 8, 841.92, 595.32)"
8,required for the entry of the infectious virion particles inside the cell through interaction with,0,0,0,0,0,0,0,0,0,0,0,0,0,"('required for the entry of the infectious virion particles inside the cell through interaction with', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 480.118, 526.0040000000001, 491.02599999999995), True, False, 8, 841.92, 595.32)"
8,various host cellular receptors (44).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('various host cellular receptors (44).', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 464.87800000000004, 245.33, 475.786), True, False, 8, 841.92, 595.32)"
8,"Furthermore, it acts as a critical factor for tissue tropism and the determination of host",0,0,0,0,0,0,0,0,0,0,0,0,0,"('Furthermore, it acts as a critical factor for tissue tropism and the determination of host', 'TimesNewRomanPSMT', 10.907999999999959, (108.02, 443.75800000000004, 526.33, 454.666), True, False, 8, 841.92, 595.32)"
8,"range (45). Notably, S protein is one of the vital immunodominant proteins of CoVs capable",0,0,0,0,0,0,0,0,0,0,0,0,0,"('range (45). Notably, S protein is one of the vital immunodominant proteins of CoVs capable', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 428.51800000000003, 526.408, 439.426), True, False, 8, 841.92, 595.32)"
8,of  inducing  host  immune  response  (45).  The  ectodomain  in  all  CoVs  S  protein  shows  a,0,0,0,0,0,0,0,0,0,0,0,0,0,"('of  inducing  host  immune  response  (45).  The  ectodomain  in  all  CoVs  S  protein  shows  a', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 413.398, 526.342, 424.306), True, False, 8, 841.92, 595.32)"
8,"similar domain organization, divided into two domains (43). The first one, S1, helps in host",0,0,0,0,0,0,0,0,0,0,0,0,0,"('similar domain organization, divided into two domains (43). The first one, S1, helps in host', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 398.158, 526.2700000000001, 409.066), True, False, 8, 841.92, 595.32)"
8,"receptor binding while the latter one, S2, accounts for the fusion. The former (S1) is further",0,0,0,0,0,0,0,0,0,0,0,0,0,"('receptor binding while the latter one, S2, accounts for the fusion. The former (S1) is further', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 383.01800000000003, 526.2940000000001, 393.926), True, False, 8, 841.92, 595.32)"
8,"divided into two subdomains, namely the N- terminal domain (NTD) and C- terminal domain",0,0,0,0,0,0,0,0,0,0,0,0,0,"('divided into two subdomains, namely the N- terminal domain (NTD) and C- terminal domain', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 367.778, 526.3960000000001, 378.686), True, False, 8, 841.92, 595.32)"
8,(CTD).  Both  these  subdomains  act  as  the  receptor-binding  domains  interacting  efficiently,0,0,0,0,0,0,0,0,0,0,0,0,0,"('(CTD).  Both  these  subdomains  act  as  the  receptor-binding  domains  interacting  efficiently', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 352.658, 526.2940000000001, 363.566), True, False, 8, 841.92, 595.32)"
8,with various host receptors (45). The S1 CTD contains the receptor-binding motif (RBM). In,0,0,0,0,0,0,0,0,0,0,0,0,0,"('with various host receptors (45). The S1 CTD contains the receptor-binding motif (RBM). In', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 337.418, 526.306, 348.32599999999996), True, False, 8, 841.92, 595.32)"
8,"each  coronavirus  spike  protein,  the  trimeric  S1  locates  itself  on  top  of  the  trimeric  S2  stalk",0,0,0,0,0,0,0,0,0,0,0,0,0,"('each  coronavirus  spike  protein,  the  trimeric  S1  locates  itself  on  top  of  the  trimeric  S2  stalk', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 322.298, 526.2819999999999, 333.20599999999996), True, False, 8, 841.92, 595.32)"
8,"(45).  Lately,  the  structural  analyses  of  the  S  proteins  of  COVID-19have  revealed  27  amino",0,0,0,0,0,0,0,0,0,0,0,0,0,"('(45).  Lately,  the  structural  analyses  of  the  S  proteins  of  COVID-19have  revealed  27  amino', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 307.058, 526.306, 317.96599999999995), True, False, 8, 841.92, 595.32)"
8,acid  substitutions  within  a  length  of  1273  amino  acid  stretch  (16).  Among  the  six,0,0,0,0,0,0,0,0,0,0,0,0,0,"('acid  substitutions  within  a  length  of  1273  amino  acid  stretch  (16).  Among  the  six', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 291.938, 526.342, 302.84599999999995), True, False, 8, 841.92, 595.32)"
8,"substitutions, located in the RBD (aa 357-528) while four substitutions in RBM at the CTD of",0,0,0,0,0,0,0,0,0,0,0,0,0,"('substitutions, located in the RBD (aa 357-528) while four substitutions in RBM at the CTD of', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 276.69800000000004, 526.39, 287.606), True, False, 8, 841.92, 595.32)"
8,"the  S1  domain  (16).  To  the  note,  no  amino  acid  change  is  seen  in  the  RBM,  which  binds",0,0,0,0,0,0,0,0,0,0,0,0,0,"('the  S1  domain  (16).  To  the  note,  no  amino  acid  change  is  seen  in  the  RBM,  which  binds', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 261.57800000000003, 526.408, 272.486), True, False, 8, 841.92, 595.32)"
8,"directly to the Angiotensin-converting enzyme-2 (ACE2) receptor in SARS-CoV (16, 46). At",0,0,0,0,0,0,0,0,0,0,0,0,0,"('directly to the Angiotensin-converting enzyme-2 (ACE2) receptor in SARS-CoV (16, 46). At', 'TimesNewRomanPSMT', 10.907999999999987, (72.024, 246.338, 526.3960000000001, 257.246), True, False, 8, 841.92, 595.32)"
8,"present,  the  main  emphasis  is  to  know  about  how  many  differences  would  be  required  to",0,0,0,0,0,0,0,0,0,0,0,0,0,"('present,  the  main  emphasis  is  to  know  about  how  many  differences  would  be  required  to', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 231.218, 526.25, 242.126), True, False, 8, 841.92, 595.32)"
8,change the host tropism. Sequence comparison revealed 17 non-synonymous changes in the,0,0,0,0,0,0,0,0,0,0,0,0,0,"('change the host tropism. Sequence comparison revealed 17 non-synonymous changes in the', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 215.97799999999998, 526.42, 226.886), True, False, 8, 841.92, 595.32)"
8,early  sequence  of  SARS-CoV-2  than  the  later  isolates  of  SARS-CoV.  The  changes  were,0,0,0,0,0,0,0,0,0,0,0,0,0,"('early  sequence  of  SARS-CoV-2  than  the  later  isolates  of  SARS-CoV.  The  changes  were', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 200.82799999999997, 526.306, 211.736), True, False, 8, 841.92, 595.32)"
8,found  scattered  over  the  genome  of  the  virus  with  nine  substitutions  in  the  open  reading,0,0,0,0,0,0,0,0,0,0,0,0,0,"('found  scattered  over  the  genome  of  the  virus  with  nine  substitutions  in  the  open  reading', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 185.588, 526.396, 196.496), True, False, 8, 841.92, 595.32)"
8,"frame  (ORF)  1ab,  ORF8  (4  substitutions),  spike  gene  (3  substitutions),  and  ORF7a  (single",0,0,0,0,0,0,0,0,0,0,0,0,0,"('frame  (ORF)  1ab,  ORF8  (4  substitutions),  spike  gene  (3  substitutions),  and  ORF7a  (single', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 170.468, 526.396, 181.376), True, False, 8, 841.92, 595.32)"
8,"substitution) (4). Notably, the same non-synonymous changes were found in a familial cluster,",0,0,0,0,0,0,0,0,0,0,0,0,0,"('substitution) (4). Notably, the same non-synonymous changes were found in a familial cluster,', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 155.22799999999998, 529.42, 166.136), True, False, 8, 841.92, 595.32)"
8,indicating that the viral evolution might have happened during person-to-person transmission,0,0,0,0,0,0,0,0,0,0,0,0,0,"('indicating that the viral evolution might have happened during person-to-person transmission', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 140.10799999999998, 526.342, 151.016), True, False, 8, 841.92, 595.32)"
8,"(4,  47).  Such  adaptive  evolutions  are  frequent  and  constitute  a  constantly  ongoing  process",0,0,0,0,0,0,0,0,0,0,0,0,0,"('(4,  47).  Such  adaptive  evolutions  are  frequent  and  constitute  a  constantly  ongoing  process', 'TimesNewRomanPSMT', 10.907999999999987, (72.024, 124.868, 526.318, 135.77599999999998), True, False, 8, 841.92, 595.32)"
8,once the virus spreads among new hosts (47). Even though no functional changes occur in the,0,0,0,0,0,0,0,0,0,0,0,0,0,"('once the virus spreads among new hosts (47). Even though no functional changes occur in the', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 109.748, 526.384, 120.656), True, False, 8, 841.92, 595.32)"
8,"virus  associated  with  this  adaptive  evolution,  close  monitoring  of  the  viral  mutations  that",0,0,0,0,0,0,0,0,0,0,0,0,0,"('virus  associated  with  this  adaptive  evolution,  close  monitoring  of  the  viral  mutations  that', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 94.512, 526.1280000000003, 105.42), True, False, 8, 841.92, 595.32)"
8,occurs during subsequent human-to-human transmission is warranted.,0,0,0,0,0,0,0,0,0,0,0,0,0,"('occurs during subsequent human-to-human transmission is warranted.', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 79.392, 411.43, 90.3), True, False, 8, 841.92, 595.32)"
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'BCDEEE+Calibri', 11.04, (72.024, 35.4, 74.51904, 46.44), True, False, 8, 841.92, 595.32)"
8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"('7', 'BCDEEE+Calibri', 11.04, (517.9, 48.864000000000004, 525.91504, 59.904), True, False, 8, 841.92, 595.32)"
9,Preprints (www.preprints.org)  |  NOT PEER-REVIEWED  |  Posted: 13 April 2020                   doi:10.20944/preprints202003.0001.v2,0,0,0,0,0,0,0,0,0,0,0,0,0,"('Preprints (www.preprints.org)  |  NOT PEER-REVIEWED  |  Posted: 13 April 2020                   doi:10.20944/preprints202003.0001.v2', 'Helvetica-Bold', 10.710000000000036, (8.0, 825.2969999999999, 556.7470000000001, 836.007), False, False, 9, 841.92, 595.32)"
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 756.168, 111.02, 767.076), True, False, 9, 841.92, 595.32)"
9,M protein,0,0,0,0,0,0,0,0,0,0,0,0,0,"('M protein', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 735.028, 126.74, 745.744), True, False, 9, 841.92, 595.32)"
9,"The M protein is the most abundant viral protein present in the virion particle, gives a",0,0,0,0,0,0,0,0,0,0,0,0,0,"('The M protein is the most abundant viral protein present in the virion particle, gives a', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 713.788, 526.0760000000001, 724.696), True, False, 9, 841.92, 595.32)"
9,definite  shape  to  the  viral  envelope  (48).  It  binds  to  nucleocapsid  and  acts  as  a  central,0,0,0,0,0,0,0,0,0,0,0,0,0,"('definite  shape  to  the  viral  envelope  (48).  It  binds  to  nucleocapsid  and  acts  as  a  central', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 698.668, 526.226, 709.576), True, False, 9, 841.92, 595.32)"
9,organizer  of  the  coronavirus  assembly  (49).  Coronaviruses  M  proteins  are  highly  diverse,0,0,0,0,0,0,0,0,0,0,0,0,0,"('organizer  of  the  coronavirus  assembly  (49).  Coronaviruses  M  proteins  are  highly  diverse', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 683.428, 526.2260000000001, 694.336), True, False, 9, 841.92, 595.32)"
9,concerning  amino  acid  contents  but  maintain  overall  structural  similarity  within  different,0,0,0,0,0,0,0,0,0,0,0,0,0,"('concerning  amino  acid  contents  but  maintain  overall  structural  similarity  within  different', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 668.308, 526.1480000000001, 679.216), True, False, 9, 841.92, 595.32)"
9,"general  (50).  The  M  protein  has  three  transmembrane  domains,  flanked  by  short  amino-",0,0,0,0,0,0,0,0,0,0,0,0,0,"('general  (50).  The  M  protein  has  three  transmembrane  domains,  flanked  by  short  amino-', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 653.068, 523.336, 663.976), True, False, 9, 841.92, 595.32)"
9,"terminal  outside  the  virion,  and  a  long  carboxy-terminal  inside  the  virion  (50).  Overall,  the",0,0,0,0,0,0,0,0,0,0,0,0,0,"('terminal  outside  the  virion,  and  a  long  carboxy-terminal  inside  the  virion  (50).  Overall,  the', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 637.948, 526.348, 648.856), True, False, 9, 841.92, 595.32)"
9,"viral scaffold is maintained by M-M interaction. To the note, the M protein of SARS-CoV-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"('viral scaffold is maintained by M-M interaction. To the note, the M protein of SARS-CoV-2', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 622.708, 526.42, 633.616), True, False, 9, 841.92, 595.32)"
9,does not have an amino acid substitution in comparison to the SARS-CoV (16).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('does not have an amino acid substitution in comparison to the SARS-CoV (16).', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 607.588, 460.42, 618.496), True, False, 9, 841.92, 595.32)"
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 586.3480000000001, 75.024, 597.0640000000001), True, False, 9, 841.92, 595.32)"
9,E protein,0,0,0,0,0,0,0,0,0,0,0,0,0,"('E protein', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 565.198, 123.38, 575.914), True, False, 9, 841.92, 595.32)"
9,The  coronaviruses  E  protein  is  the  most  enigmatic  and  smallest  among  the  major,0,0,0,0,0,0,0,0,0,0,0,0,0,"('The  coronaviruses  E  protein  is  the  most  enigmatic  and  smallest  among  the  major', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 543.958, 526.124, 554.866), True, False, 9, 841.92, 595.32)"
9,"structural  proteins  (51).  It  plays  a  multifunctional  role  in  the  pathogenesis,  assembly,  and",0,0,0,0,0,0,0,0,0,0,0,0,0,"('structural  proteins  (51).  It  plays  a  multifunctional  role  in  the  pathogenesis,  assembly,  and', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 528.838, 526.19, 539.746), True, False, 9, 841.92, 595.32)"
9,release  of  the  virus  (52).  It  is  a  small  integral  membrane  polypeptide  that  acts  as  viroporin,0,0,0,0,0,0,0,0,0,0,0,0,0,"('release  of  the  virus  (52).  It  is  a  small  integral  membrane  polypeptide  that  acts  as  viroporin', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 513.5980000000001, 526.306, 524.5060000000001), True, False, 9, 841.92, 595.32)"
9,(ion-channel)  (53).  Inactivation  or  absence  of  this  protein  is  related  to  altered  virulence  of,0,0,0,0,0,0,0,0,0,0,0,0,0,"('(ion-channel)  (53).  Inactivation  or  absence  of  this  protein  is  related  to  altered  virulence  of', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 498.478, 526.124, 509.38599999999997), True, False, 9, 841.92, 595.32)"
9,coronaviruses due to changes in morphology and tropism (54). The E protein consists of three,0,0,0,0,0,0,0,0,0,0,0,0,0,"('coronaviruses due to changes in morphology and tropism (54). The E protein consists of three', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 483.238, 526.318, 494.14599999999996), True, False, 9, 841.92, 595.32)"
9,"domains,  namely  short  hydrophilic  amino-terminal,  a  large  hydrophobic  transmembrane",0,0,0,0,0,0,0,0,0,0,0,0,0,"('domains,  namely  short  hydrophilic  amino-terminal,  a  large  hydrophobic  transmembrane', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 468.118, 526.2620000000001, 479.02599999999995), True, False, 9, 841.92, 595.32)"
9,"domain,  and  an  excellent  C  terminal  domain  (51).  The  SARS-CoV-2  E  protein  reveals  a",0,0,0,0,0,0,0,0,0,0,0,0,0,"('domain,  and  an  excellent  C  terminal  domain  (51).  The  SARS-CoV-2  E  protein  reveals  a', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 452.87800000000004, 526.42, 463.786), True, False, 9, 841.92, 595.32)"
9,similar amino acid constitution without any substitution (16).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('similar amino acid constitution without any substitution (16).', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 437.75800000000004, 369.07, 448.666), True, False, 9, 841.92, 595.32)"
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPSMT', 10.907999999999959, (108.02, 422.51800000000003, 111.02, 433.426), True, False, 9, 841.92, 595.32)"
9,N protein,0,0,0,0,0,0,0,0,0,0,0,0,0,"('N protein', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 401.63800000000003, 126.98, 412.35400000000004), True, False, 9, 841.92, 595.32)"
9,"The N protein of coronavirus is multipurpose. Among several functions, it plays a role",0,0,0,0,0,0,0,0,0,0,0,0,0,"('The N protein of coronavirus is multipurpose. Among several functions, it plays a role', 'TimesNewRomanPSMT', 10.907999999999959, (108.02, 380.498, 526.396, 391.40599999999995), True, False, 9, 841.92, 595.32)"
9,"in  complex  formation  with  viral  genome,  facilitates  M  protein  interaction  needed  during",0,0,0,0,0,0,0,0,0,0,0,0,0,"('in  complex  formation  with  viral  genome,  facilitates  M  protein  interaction  needed  during', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 365.25800000000004, 526.282, 376.166), True, False, 9, 841.92, 595.32)"
9,"virion assembly, and enhances transcription efficiency of the virus (55, 56). It contains three",0,0,0,0,0,0,0,0,0,0,0,0,0,"('virion assembly, and enhances transcription efficiency of the virus (55, 56). It contains three', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 350.13800000000003, 526.384, 361.046), True, False, 9, 841.92, 595.32)"
9,"highly conserved and distinct domains, namely an N-terminal domain (NTD), RNA-binding",0,0,0,0,0,0,0,0,0,0,0,0,0,"('highly conserved and distinct domains, namely an N-terminal domain (NTD), RNA-binding', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 334.898, 526.396, 345.806), True, False, 9, 841.92, 595.32)"
9,"domain or a linker region (LKR), and a C-terminal domain (CTD) (57). The NTD binds with",0,0,0,0,0,0,0,0,0,0,0,0,0,"('domain or a linker region (LKR), and a C-terminal domain (CTD) (57). The NTD binds with', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 319.778, 526.318, 330.686), True, False, 9, 841.92, 595.32)"
9,"the 3' end of the viral  genome, perhaps via electrostatic interactions, and is  highly diverged",0,0,0,0,0,0,0,0,0,0,0,0,0,"(""the 3' end of the viral  genome, perhaps via electrostatic interactions, and is  highly diverged"", 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 304.538, 526.342, 315.44599999999997), True, False, 9, 841.92, 595.32)"
9,both in length as well as sequence (58). The charged LKR is serine and arginine-rich and also,0,0,0,0,0,0,0,0,0,0,0,0,0,"('both in length as well as sequence (58). The charged LKR is serine and arginine-rich and also', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 289.418, 526.384, 300.32599999999996), True, False, 9, 841.92, 595.32)"
9,known  as  SR  (Serine  and  Arginine)  domain  (59).  The  LKR  region  is  capable  of  direct,0,0,0,0,0,0,0,0,0,0,0,0,0,"('known  as  SR  (Serine  and  Arginine)  domain  (59).  The  LKR  region  is  capable  of  direct', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 274.178, 526.2460000000001, 285.08599999999996), True, False, 9, 841.92, 595.32)"
9,"interaction with in vitro RNA interaction and is also responsible for cell signaling (60, 61). It",0,0,0,0,0,0,0,0,0,0,0,0,0,"('interaction with in vitro RNA interaction and is also responsible for cell signaling (60, 61). It', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 259.058, 526.4200000000001, 269.97799999999995), False, False, 9, 841.92, 595.32)"
9,also  modulates the antiviral  response  of the host  by  working as  an antagonist for interferon,0,0,0,0,0,0,0,0,0,0,0,0,0,"('also  modulates the antiviral  response  of the host  by  working as  an antagonist for interferon', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 243.81799999999998, 526.2819999999999, 254.726), True, False, 9, 841.92, 595.32)"
9,"and  RNA  interference  (62).  In  comparison  to  SARS-CoV,  the  N  protein  of  SARS-CoV-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"('and  RNA  interference  (62).  In  comparison  to  SARS-CoV,  the  N  protein  of  SARS-CoV-2', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 228.69799999999998, 526.42, 239.606), True, False, 9, 841.92, 595.32)"
9,"possess  five  amino  acid  mutations,  where  the  two  are  in  the  intrinsically  dispersed  region",0,0,0,0,0,0,0,0,0,0,0,0,0,"('possess  five  amino  acid  mutations,  where  the  two  are  in  the  intrinsically  dispersed  region', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 213.428, 526.1120000000001, 224.336), True, False, 9, 841.92, 595.32)"
9,"(IDR, 25 & 26 positions), one each in the NTD (103 position), LKR (217 position) and CTD",0,0,0,0,0,0,0,0,0,0,0,0,0,"('(IDR, 25 & 26 positions), one each in the NTD (103 position), LKR (217 position) and CTD', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 198.308, 525.9720000000002, 209.216), True, False, 9, 841.92, 595.32)"
9,(334 position) (16).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('(334 position) (16).', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 183.06799999999998, 171.74, 193.976), True, False, 9, 841.92, 595.32)"
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPS-BoldItalicMT', 10.716000000000008, (72.024, 161.94799999999998, 75.024, 172.664), True, False, 9, 841.92, 595.32)"
9,NSPs and accessory proteins,0,0,0,0,0,0,0,0,0,0,0,0,0,"('NSPs and accessory proteins', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 140.708, 224.45, 151.424), True, False, 9, 841.92, 595.32)"
